Datum,Latitude,Longitude,Label,Source,Plan_Curvature,Profile_Curvature,Aspect,TWI,Slope,Elevation,UUID,NDVI_pre,NDWI_pre,BSI_pre,Snow_depth,Snowmelt_rate_3d,Soil_L1,Soil_L2,Soil_L3,Soil_L4,Soil_Change_7d_L1,Soil_Change_7d_L4,Rainfall_1d_tp,Snowfall_1d,T2m_mean_1d,Rainfall_2d_tp,Snowfall_2d,T2m_mean_2d,Rainfall_7d_tp,Snowfall_7d,T2m_mean_7d,Rainfall_14d_tp,Snowfall_14d,T2m_mean_14d,Rainfall_21d_tp,Snowfall_21d,T2m_mean_21d,Slope_x_Soil_L1,Slope_x_Soil_L4,Slope_x_Snowmelt,TWI_x_Rainfall_2d,Aspect_North,Aspect_East
2024-11-07 23:00:00,46.87445344187565,11.632217912804444,1,field,-0.004492291249334812,-0.013764751143753529,123.81639099121094,-0.2536211609840393,0.0,1854.1685791015625,71103b34-dc82-11ef-ad9c-0242ac12000f,0.0,0.0,0.0,0.0,0.0,0.21123652160167694,0.22154028713703156,0.2479000985622406,0.2533111572265625,-0.021887123584747314,0.0003509521484375,0.0,0.0,-0.020370849609351982,0.0,0.0,-0.770004638671852,0.0,0.0,0.12559472656252302,0.06557820867747068,0.0,1.734359375000023,0.6371314035728574,0.0,2.715621582031273,0.0,0.0,-0.0,-0.0,-0.55653331808162,0.8308252920229755
2024-12-07 10:00:00,46.27249442627869,11.257424672285998,1,field,0.006514206063002348,0.017234420403838158,87.22908782958984,-0.09881200641393661,0.0,1122.6644287109375,773063b4-f2b1-11ef-a786-0242ac120004,0.0,0.0,0.0,0.0,0.0,0.21938499808311462,0.21939103305339813,0.22965988516807556,0.2620086669921875,0.004792928695678711,-0.001129150390625,0.0,0.0,1.9323815917968978,0.0,0.0,-0.5140295410156022,0.09501396398991348,0.00014223647303879264,1.1238488769531478,0.2452156795188785,0.00014223647303879264,1.4160852050781478,0.27536981180310255,0.0012801282573491337,1.4768762207031478,0.0,0.0,-0.0,-0.0,0.04834269122187083,0.9988308085984466
2024-09-10 21:00:00,46.55358509632782,11.758732545912777,1,field,0.011064156889915466,-0.020128468051552773,324.52484130859375,0.8527503609657288,0.0,1568.422607421875,f89c5246-81b3-11f0-9d27-b2374db36148,0.0,0.0,0.0,0.0,0.0,0.3064456284046173,0.3163629174232483,0.2967842221260071,0.277679443359375,0.05644708871841431,0.0058746337890625,0.0,0.0,11.02344927978518,3.074359029671177,0.0,12.77405963134768,3.3173575263936073,0.0,13.301067687988304,3.3183453251607715,0.0,14.05634722900393,3.722684287186712,0.0,14.629680969238304,0.0,0.0,-0.0,2.6216607722903436,0.8143672129292124,-0.5803499310811597
2025-06-02 00:00:00,46.85197540125251,11.560480684262265,1,field,0.004167189821600914,0.013217483647167683,151.4332733154297,1.3546303510665894,62.40150833129883,1451.779541015625,b1a54cec-62f7-11f0-a475-f6c58cc4d7d9,0.2062604874372482,-0.2696804106235504,-0.0748701319098472,0.12683868408203125,0.08869171142578125,0.24109132587909698,0.2461538165807724,0.2621476948261261,0.2322845458984375,-0.01437242329120636,0.0023345947265625,0.013995160767808556,0.0,13.276558654785179,0.013995160767808556,0.0,12.833901184082054,0.04342088340781629,0.0,9.988289611816429,0.3588502760976553,0.012963466224027798,8.334450500488304,0.4238021760713309,0.014398867328418418,7.523445861816429,15.044462380448351,14.494906026113313,0.0,0.018958269544129863,-0.8782608175638048,0.47818190715684467
2025-08-04 09:30:00,46.47662379967731,11.491657574780866,1,field,0.008908743038773537,-0.040316108614206314,114.13993835449219,2.2832255363464355,78.23225402832031,659.6321411132812,46b884a8-660d-11f0-a7e7-f6c58cc4d7d9,0.0,0.0,0.0,0.0,0.0,0.19261036813259125,0.11926111578941345,0.0526290088891983,0.2117767333984375,0.009397000074386597,-0.0020294189453125,0.0,0.0,14.106914886474632,0.0,0.0,13.267925628662132,0.011981819849461317,0.0,13.930950531005882,0.08387273894622921,0.0,14.769848236084007,0.18844134854152797,0.0,15.668865570068382,15.06834324823717,16.56777120451443,-0.0,0.0,-0.40896665747149274,0.9125493263800016
2025-09-04 12:00:00,46.52636050371843,11.517000035723958,1,field,0.005952085368335247,0.010922178626060486,88.20376586914062,1.1220037937164307,85.30062103271484,995.5707397460938,432c3a3c-660d-11f0-894b-f6c58cc4d7d9,0.0,0.0,0.0,0.0,0.0,0.21002376079559326,0.21553219854831696,0.05548747628927231,0.202667236328125,-0.10800257325172424,-0.001434326171875,0.0,0.0,11.439671417236351,0.0,0.0,10.805027862548851,2.768811503564939,0.0,11.330571075439476,3.331063651526347,0.0,12.207249542236351,3.5152773182373496,0.0,13.449620147705101,17.915157227490454,17.28764112177305,-0.0,0.0,0.031345064626840974,0.9995086227359617
2025-09-04 10:00:00,46.48819630359704,11.41844783088126,1,field,-0.0030822723638266325,-0.007743832189589739,323.6146240234375,-0.06363408267498016,85.47945404052734,419.271240234375,40d2bbd0-660d-11f0-9fbd-f6c58cc4d7d9,0.0,0.0,0.0,0.0,0.0,0.23143208026885986,0.2255551517009735,0.05607759207487106,0.2028961181640625,0.09568415582180023,-0.001373291015625,0.0,0.0,15.185618164062522,0.0,0.0,14.550974609375022,1.6484260559082031,0.0,15.076517822265647,1.9831657409667969,0.0,15.953196289062522,2.0928382873535156,0.0,17.19556689453127,19.782687868845642,17.343449407606386,-0.0,-0.0,0.8050452338057423,-0.5932134283094557
2025-02-07 08:00:00,46.667431906299925,11.024598813953675,1,field,-0.002977900207042694,0.006259771529585123,203.41014099121094,0.0589250773191452,63.64061737060547,953.189208984375,2171af3c-71cd-11f0-9abc-b2374db36148,0.0,0.0,0.0,194.44942474365234,-2.1371841430664062,0.17839843034744263,0.1779472380876541,0.1497584879398346,0.248748779296875,0.006746381521224976,-0.002044677734375,0.0,0.0,3.040234008789085,0.0,0.0,2.281689086914085,0.0667572021484375,0.06651878356933594,2.28428308105471,0.5137920379638672,0.5119740962982178,2.921886840820335,0.58746337890625,0.5855858325958252,2.83659020996096,11.353386245258207,15.83052588463761,136.0117182994145,0.0,-0.9176843186401373,-0.39731032118733944
2020-01-10 00:00:00,46.65523772300796,11.90360360247025,1,field,-0.05729149654507637,-0.008442617952823639,269.0674743652344,-1.8610939979553223,81.05213928222656,1344.0897216796875,04e6d318-6897-11f0-bea8-b2374db36148,0.7256304621696472,-0.6822184920310974,-0.1594815254211425,237.3199462890625,10.004043579101562,0.221810981631279,0.2242668718099594,0.24425415694713593,0.2721405029296875,-0.009370490908622742,-0.0005340576171875,0.0,0.0,-3.1029254150390395,0.0,0.0,-5.1393939208984145,0.07724698726087809,0.07710358320036903,-6.3537799072265395,0.08680725796148181,0.0859946349519305,-6.7615252685546645,0.8596595413982868,0.837049501191359,-5.1112567138671645,17.978254577505822,22.057569947792217,0.0,-0.0,-0.016274924135175325,-0.9998675546513119
2020-07-12 00:00:00,46.42706997495975,11.347703441683286,1,field,0.0013333243550732732,0.029791271314024925,77.55789947509766,0.6229858994483948,0.0,437.9560241699219,62ff62ec-f88a-11ec-a2b8-0242ac13000d,0.0,0.0,0.0,0.0,0.0,0.2220478653907776,0.14423048496246338,0.057404935359954834,0.2106170654296875,0.045125409960746765,-0.0026702880859375,0.006485279370099307,0.0,18.075458572387717,0.006485279370099307,0.0,19.390155838012717,0.01459187858272344,0.0,19.289447830200217,0.14699966572225096,0.0,19.676441238403342,0.20563740002689884,0.0,19.846027420043967,0.0,0.0,-0.0,0.004040237601555436,0.21545292086748694,0.9765142287184905
2020-07-12 00:00:00,46.602179328322414,11.200975361133583,1,field,0.0002882262342609465,0.0001948424760485068,87.08706665039062,0.3167276382446289,88.12361145019531,325.8162841796875,18ad6a22-f88a-11ec-b4f3-0242ac13000d,0.0052841589786112,0.0180649794638156,-0.2258603423833847,0.0,0.0,0.2220478653907776,0.14423048496246338,0.057404935359954834,0.2106170654296875,0.045125409960746765,-0.0026702880859375,0.0057220458984375,0.0,18.804366882324242,0.0057220458984375,0.0,20.119064147949242,0.012874603271484375,0.0,20.018356140136742,0.12969970703125,0.0,20.405349548339867,0.18143653869628906,0.0,20.574935729980492,19.567659813042155,18.560336438706145,-0.0,0.001812330083339475,0.050818379240936094,0.9987079114192119
2022-01-07 00:00:00,46.29067917124432,11.209115251713408,1,field,0.0017719462048262358,0.0179252028465271,265.3708801269531,0.8489474654197693,85.19998931884766,292.9329528808594,cf2d2d2a-b9f8-11ed-aac4-0242ac130003,0.0,0.0,0.0,0.0,-1.5745162963867188,0.2607824504375458,0.2613506615161896,0.2237015813589096,0.2130279541015625,0.005779743194580078,0.0001678466796875,0.08506838864414021,0.08487906730442774,1.7397902374267802,0.10147623808588832,0.08487906730442774,4.02940205383303,0.10147623808588832,0.08487906730442774,3.49955586242678,0.13530165078118442,0.08674072714493376,3.95780781555178,0.15246678558178245,0.10396896905876928,2.646131790161155,22.21866199182182,18.149979414069094,134.1487716345,0.08614799512334795,-0.08070551451628388,-0.9967379896074303
2021-06-07 00:00:00,46.59823943319239,11.547703792171662,1,field,0.03366886451840401,0.0075757247395813465,347.71453857421875,1.5341103076934814,0.0,570.8773193359375,bd494554-f88c-11ec-858d-0242ac13000d,0.0,0.0,0.0,0.0,0.0,0.2040836662054062,0.18664658069610596,0.1583225131034851,0.204315185546875,-0.025722846388816833,-0.0012054443359375,0.11207470064982772,0.0,15.149153259277366,0.11708229365758598,0.0,15.417219665527366,0.140927974646911,0.0,14.696699645996116,0.2980710123665631,0.0,12.752302673339866,1.23759084334597,0.02879365979460999,11.986708190917991,0.0,0.0,-0.0,0.17961715354849778,0.9770995985861344,-0.21278245802418713
2021-05-08 00:00:00,46.84585337775442,11.977607920007484,1,field,-0.012720377184450626,-0.007354165893048048,201.18719482421875,-2.028315782546997,62.56084442138672,1357.764404296875,c33e0ce4-cafe-11ec-9be2-0242ac13000d,0.0,0.0,0.0,0.40435791015625,0.40435791015625,0.2943505346775055,0.2871163487434387,0.2318284511566162,0.254852294921875,0.011279553174972534,-0.0006561279296875,0.4992639694362879,0.2645071825652849,2.2301862182617413,0.4992639694362879,0.2645071825652849,0.7687604370117413,1.637337738275528,0.4859392808109988,2.4865643920898663,2.2811866926494986,0.5393833955517039,2.7489240112304913,2.29707941217348,0.5546946741174906,0.5656049194336163,18.414818005311417,15.943774773040786,0.0,-1.0126649888646844,-0.9324045983020899,-0.361416193695189
2021-04-08 00:00:00,46.83778337652303,11.774752995740135,1,field,0.0034930738620460033,-0.003847014158964157,243.86410522460938,0.9951014518737793,65.62586975097656,1341.6492919921875,9d5b59f2-7321-11ed-a180-0242ac13000b,0.0,0.0,0.0,102.17761993408203,-13.347625732421875,0.23107856512069702,0.2380913496017456,0.21124976873397827,0.2302703857421875,-0.038617223501205444,-0.000518798828125,0.01015310874208808,0.01015310874208808,-8.672027709960915,1.040084459539503,1.0400336939957924,-5.915557983398415,1.0465824491344393,1.0424704400938936,-2.248870971679665,1.051862065680325,1.0461255592410452,-0.7441407470702899,1.124152199923992,1.1185679901158436,-2.621734741210915,15.164731816853418,15.111694342223927,875.9495478007011,1.0349895557591144,-0.4405016816105525,-0.8977517855723126
2020-11-08 00:00:00,46.83717751481528,11.746833948494643,1,field,-0.009889242239296436,-0.008774739690124989,127.65821075439453,-1.3229801654815674,70.47252655029297,1215.2874755859375,fcac6b12-cae3-11ec-8d2f-0242ac13000d,0.0,0.0,0.0,0.0,0.0,0.2307320386171341,0.23803631961345673,0.2605757713317871,0.2440948486328125,-0.02337665855884552,0.0032196044921875,0.0007158422842621803,0.0,3.14309851074221,0.004295053705573082,0.0,4.096620239257835,0.019327741675078867,0.0,5.13778845214846,2.381965200882405,1.9241393199539742,4.28921667480471,2.617477312404662,1.9265105475205926,3.92947546386721,16.260269717449205,17.201980701065622,-0.0,-0.005682270862151295,-0.6109497908424047,0.7916693457938244
2020-11-08 00:00:00,46.80178212056506,11.79549913232638,1,field,0.005591042805463076,-0.0010642310371622443,342.77996826171875,1.553503155708313,55.9841194152832,1102.054443359375,02c59a42-cb01-11ec-801d-0242ac13000d,0.0,0.0,0.0,0.0,0.0,0.2307320386171341,0.23803631961345673,0.2605757713317871,0.2440948486328125,-0.02337665855884552,0.0032196044921875,0.0006294523365795613,0.0,3.879113220214866,0.0037767140194773677,0.0,4.832634948730491,0.016995213087648155,0.0,5.873803161621116,2.09450264996849,1.6919285399548245,5.025231384277366,2.301592468703166,1.6940136008197444,4.665490173339866,12.91733000287337,13.665435154514853,-0.0,0.005867137147465918,0.9551749183549663,-0.29604201618281056
2020-06-12 00:00:00,46.651279591892994,11.056340299887038,1,field,-0.0032420861534774303,0.0060584512539207935,67.87337493896484,0.09919051080942154,75.84537506103516,671.3355712890625,5a343280-cb00-11ec-b654-0242ac13000d,0.0,0.0,0.0,2.5262832641601562,-0.43582916259765625,0.294003963470459,0.30333253741264343,0.27539950609207153,0.24713134765625,0.017467647790908813,0.0034332275390625,0.44155120849609375,0.19738078117370605,14.792936950683616,0.5960464477539062,0.29858946800231934,15.090544372558616,2.6018619537353516,0.8817017078399658,15.200316101074241,2.621889114379883,0.8872151374816895,14.584562927246116,2.678394317626953,0.9169280529022217,14.475493103027366,22.29884087884784,18.743769752327353,33.05562629975611,0.05912215161885115,0.37665477570497197,0.9263537013142643
2016-12-07 17:30:00,46.58106323102008,11.912079676236733,1,field,-0.02281063050031662,-0.0043096523731946945,325.050048828125,-1.1460787057876587,25.84726333618164,1461.2420654296875,aa117746-0448-11ed-8c62-0242ac13000d,0.0,0.0,0.0,0.0,0.0,0.3539705276489258,0.35605672001838684,0.35244446992874146,0.3881988525390625,-0.013127446174621582,-0.0009765625,0.0,0.0,-0.12309765624997748,0.0,0.0,-0.3086445312499775,0.0,0.00035511702299118037,-0.21129345703122748,0.12727394104003906,0.00042614042758941644,0.9808757324218975,0.5338119089603424,0.22716835960745807,2.3248698730468975,9.149169441388949,10.033877968380693,-0.0,-0.0,0.8196527603805929,-0.5728606745103686
2022-01-08 00:00:00,46.63163640711229,10.715930680815411,1,field,0.00621856888756156,0.007377015892416239,161.15557861328125,1.1097513437271118,78.4010009765625,1121.2728271484375,348bbee0-a2e6-11ed-acab-0242ac13000f,0.0,0.0,0.0,166.87393188476562,13.905525207519531,0.22012272477149963,0.2224767804145813,0.2209583818912506,0.277252197265625,-0.003400564193725586,-0.0009918212890625,0.00095367431640625,0.00095367431640625,-8.526814025878885,0.07271766662597656,0.07295608520507812,-6.759235900878885,0.13136863708496094,0.13148784637451172,1.3961596069336153,0.4696846008300781,0.46557188034057617,2.0282091674804903,0.4696846008300781,0.46563148498535156,1.0990709838867403,17.25784195977394,21.736849788576365,0.0,0.08069852825087764,-0.9463991232120206,0.3229995349586725
2022-06-09 00:00:00,46.46832642739838,11.2306621940898,1,field,-0.03860762342810631,-0.007352743297815323,257.5135498046875,-1.7422369718551636,0.0,911.9137573242188,f107daa6-c03a-11ed-8172-0242ac130003,0.0,0.0,0.0,0.0,0.0,0.33606553077697754,0.25648850202560425,0.11388927698135376,0.2154693603515625,0.12224158644676208,-0.0017852783203125,2.588857673574239,0.0,11.836286041259788,2.7232617827598005,0.0,13.144727203369163,2.975833263108507,0.0,15.495923492431663,3.096706757275388,0.0,14.805524322509788,4.132249826705084,0.0,15.277417633056663,0.0,0.0,-0.0,-4.744567361964329,-0.21620872490963203,-0.9763471653428155
2022-04-12 00:00:00,46.50540291235454,11.502401596184503,1,field,-0.004144331440329552,0.0017113813664764166,300.3075256347656,0.15669606626033783,69.29600524902344,817.9517822265625,200586a6-c35f-11ed-9244-0242ac130003,0.0,0.0,0.0,0.0,0.0,0.13563507795333862,0.09395638853311539,0.06958484649658203,0.1798858642578125,-0.021092906594276428,-0.00067138671875,0.0,0.0,2.8224661254883037,0.0,0.0,2.4312002563476787,0.0435847791377455,0.0,5.057054748535179,1.3980400147847831,1.252355395205086,4.519792785644554,1.3980400147847831,1.252355395205086,4.316332092285179,9.398969073806256,12.465371793834493,-0.0,0.0,0.5046410239686323,-0.8633292749165236
2019-01-07 00:00:00,46.759081908167865,12.26130706815689,1,field,0.0029724237974733114,-0.00888670701533556,171.4755859375,1.066372275352478,67.05248260498047,1525.6175537109375,0508ba4a-1efd-11ee-847e-0242ac13000b,0.0,0.0,0.0,119.01473999023438,12.170791625976562,0.2251591980457306,0.2293558567762375,0.2401648908853531,0.270233154296875,-0.004914671182632446,-0.0008392333984375,0.268049943447113,0.26796446833759546,-4.165828124999978,0.3309596240520477,0.3306177236139774,-5.851649658203103,0.5856754504144192,0.5853762875311076,-5.737971679687478,0.6708086594939232,0.6703812839463353,-6.289943115234353,0.7316669374704361,0.7311968243680894,-6.542628662109353,15.097483210312703,18.119803877780214,0.0,0.35292616735018284,-0.9889527911343373,0.14823082306863078
2019-01-07 00:00:00,46.7613255142583,12.240269943451406,1,field,-0.016748137772083282,-0.032717373222112656,137.9486541748047,-1.0704624652862549,64.77751922607422,1476.1822509765625,3631d7ec-1f29-11ee-a347-0242ac13000b,0.0,0.0,0.0,119.01473999023438,12.170791625976562,0.2251591980457306,0.2293558567762375,0.2401648908853531,0.270233154296875,-0.004914671182632446,-0.0008392333984375,0.2532652154564858,0.25318445486482233,-3.84449865722654,0.312705010920763,0.3123819685541093,-5.530320190429665,0.5533715740777553,0.5530889120069332,-5.41664221191404,0.6338091233745218,0.6334053204162047,-5.968613647460915,0.6913106646388769,0.6908664813847282,-6.221299194335915,14.585254280334766,17.5050333479885,0.0,-0.33473897689760523,-0.7425448832778123,0.6697963095732463
2019-01-11 00:00:00,46.741654780876345,12.22789888865138,1,field,-0.005199916660785675,0.01785794459283352,202.0054168701172,0.3731774389743805,36.23663330078125,1314.5389404296875,07b20b46-1cca-11ee-8395-0242ac13000b,0.0,0.0,0.0,140.8367156982422,20.879745483398438,0.22349482774734497,0.2257242053747177,0.2371789962053299,0.269775390625,-0.002361804246902466,-0.0008087158203125,0.03345668315887451,0.03345668315887451,-8.390344238281227,0.30058738775551314,0.30058738775551314,-7.311975097656227,0.6382907833904027,0.6381600932218133,-6.182000732421852,0.7488546660169958,0.7487566483905538,-5.365136718749977,0.819165976718068,0.8189372689230366,-5.262139892578102,8.09870011770181,9.775751903653145,0.0,0.11217243155060146,-0.9271484342846681,-0.37469424976037274
2019-01-12 00:00:00,46.743625325976645,12.220102462111294,1,field,-0.0072255865670740604,-0.00457666115835309,209.47830200195312,-0.8265756368637085,69.05757904052734,1415.346923828125,6b0d0c08-5c6d-11ee-baa5-0242ac13000b,0.0,0.0,0.0,141.88766479492188,23.57006072998047,0.22289921343326569,0.2253851443529129,0.2367129623889923,0.2696380615234375,-0.003068208694458008,-0.000823974609375,0.08455361975356937,0.08417882533976809,-8.83673382568357,0.11633618604391814,0.11611130939563738,-8.60266400146482,0.7136085638776423,0.713233769463841,-6.824374206542946,0.9369860345032067,0.9366487195307855,-6.125796325683571,1.0176417923532428,1.017154559615301,-5.958010681152321,15.39288004973912,18.62055174598936,0.0,-0.09616065706954652,-0.8705421150687833,-0.4920939197872386
2022-05-08 17:30:00,46.686077656924304,11.892476423846905,1,field,0.0012337415246292949,0.017729103565216064,294.0567321777344,0.2878970205783844,0.0,1156.1131591796875,3df94fa4-c363-11ed-9a4b-0242ac130003,0.0,0.0,0.0,0.0,0.0,0.2915821075439453,0.29822760820388794,0.2933206260204315,0.253143310546875,-0.011592864990234375,0.0041656494140625,0.02081713182851672,0.0,6.75332165527346,0.091657520737499,0.0,6.60610485839846,0.2510483957827091,0.024079518159851432,5.245661743164085,1.7654170604422688,1.5036882332176902,3.514765747070335,2.6403580041602255,2.29318572540069,2.83199597167971,0.0,0.0,-0.0,0.026387927133927444,0.407641002719868,-0.9131422741837881
